code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
4388844298217	https://de.openfoodfacts.org/produkt/4388844298217	openfoodfacts-contributors	1524745249	1587842990	Ja! Streichgut aus Butter und Rapsöl gesalzen	Butter	250 g			Ja!	ja	Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Fette, Pflanzliche Brotaufstriche, Gesalzene Aufstriche, Pflanzenfette, Streichfette (Milch- und Nichtmilcherzeugnisse), Margarinen	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:fats,en:plant-based-spreads,en:salted-spreads,en:vegetable-fats,en:spreadable-fats,en:margarines			Bayern	bayern			DE BY-103 EC	de-by-103-ec				Rewe	en:Germany	_Butter_ 68 %, Rapsöl 19 %, Wasser, Speisesalz 1 %.	en:milk	en:milk						0		0			0			19	e	2	Salty snacks	Salty and fatty products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:margarines	https://static.openfoodfacts.org/images/products/438/884/429/8217/front_de.16.400.jpg	https://static.openfoodfacts.org/images/products/438/884/429/8217/front_de.16.200.jpg	https://static.openfoodfacts.org/images/products/438/884/429/8217/front_de.16.400.jpg	https://static.openfoodfacts.org/images/products/438/884/429/8217/front_de.16.200.jpg	https://static.openfoodfacts.org/images/products/438/884/429/8217/ingredients_de.22.400.jpg	https://static.openfoodfacts.org/images/products/438/884/429/8217/ingredients_de.22.200.jpg	https://static.openfoodfacts.org/images/products/438/884/429/8217/nutrition_de.20.400.jpg	https://static.openfoodfacts.org/images/products/438/884/429/8217/nutrition_de.20.200.jpg		682	2853		75	38.9																																			0.9	0.9												0.8				0.97	0.388																																												19								
4388844300118	https://de.openfoodfacts.org/produkt/4388844300118	kiliweb	1524809381	1585568603	Ja! Streichgut aus Butter und Rapsöl		250 g			REWE	rewe	"Produits à tartiner, Matières grasses à tartiner"	en:spreads,en:spreadable-fats							DE BY-103 EG	de-by-103-ec					en:Germany																	18	d		unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:spreadable-fats	https://static.openfoodfacts.org/images/products/438/884/430/0118/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/438/884/430/0118/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/438/884/430/0118/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/438/884/430/0118/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/438/884/430/0118/ingredients_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/438/884/430/0118/ingredients_fr.17.200.jpg				682	2853		75	38.9																																			0.9	0.9												0.8				0.05	0.02																																												18								
5000159492553	https://de.openfoodfacts.org/produkt/5000159492553	openfoodfacts-contributors	1493039647	1591792534	Snickers white		6pcs	Stück, Stück	stuck,stuck	Mars	mars	Snacks, Sweet snacks, Confectioneries, Chocolate candies, Bars, Chocolate bars, fr:Barres chocolatées aux fruits oléagineux	en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies,en:bars,en:chocolate-bars,fr:barres-chocolatees-aux-fruits-oleagineux			Pay-Bas	pay-bas	Pure cocoa butter, en:with-sunflower-oil	en:pure-cocoa-butter,en:with-sunflower-oil					Suisse	Migros	Frankreich, Deutschland, Schweiz, en:at	Chocolat blanc (35%) fourré de confiserie (16%) et de caramel (27%) avec des cacahuètes grillées (22%) - sucre,sirop de glucose, cacahuètes,beurre de cacao,lait entier en poudre,lait écrémé en poudre,huile de tournesol,matière grasse de palme,sel,lactose,petit-lait en poudre, émulsifiant (lécithine de soja),blanc d'oeuf en poudre,extrait naturel de vanille,protéine de lait.	en:milk	en:milk	en:nuts	en:nuts	49g	49		0		1		huile-de-palme	0			17	d	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		fr:barres-chocolatees-aux-fruits-oleagineux	https://static.openfoodfacts.org/images/products/500/015/949/2553/front_de.16.400.jpg	https://static.openfoodfacts.org/images/products/500/015/949/2553/front_de.16.200.jpg	https://static.openfoodfacts.org/images/products/500/015/949/2553/front_de.16.400.jpg	https://static.openfoodfacts.org/images/products/500/015/949/2553/front_de.16.200.jpg	https://static.openfoodfacts.org/images/products/500/015/949/2553/ingredients_en.10.400.jpg	https://static.openfoodfacts.org/images/products/500/015/949/2553/ingredients_en.10.200.jpg	https://static.openfoodfacts.org/images/products/500/015/949/2553/nutrition_de.28.400.jpg	https://static.openfoodfacts.org/images/products/500/015/949/2553/nutrition_de.28.200.jpg		241	1008		24.5	4.5																																			59.2	51												8.98				0	0																																												17								
29050703	https://de.openfoodfacts.org/produkt/29050703	openfoodfacts-contributors	1549108699	1593857086	Original lrische Butter		250g			O'Grady	o-grady															en:DE						10g	10													unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded												74	310		82	5.5																																			1	1												1				0.1	0.04																																																				
4006952008121	https://de.openfoodfacts.org/produkt/4006952008121	openfoodfacts-contributors	1551551873	1589611882	Butter Cookies Hausgeback		200g	Plastik	plastik	Coppenrath	coppenrath	"Imbiss, Süßwaren, Kekse und Kuchen, Kekse"	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits			49741 Geeste, Deutschland	49741-geeste,deutschland							Mecklenburg-Vorpommern	Marktkauf	Schweiz,Deutschland																	21	e		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:biscuits	https://static.openfoodfacts.org/images/products/400/695/200/8121/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/400/695/200/8121/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/400/695/200/8121/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/400/695/200/8121/front_de.4.200.jpg			https://static.openfoodfacts.org/images/products/400/695/200/8121/nutrition_de.12.400.jpg	https://static.openfoodfacts.org/images/products/400/695/200/8121/nutrition_de.12.200.jpg		495	2071		21.60000038147	14																																			67	24									1.8			7.0999999046326				0.34999999403954	0.139999997615816																																												21								
4009249022503	https://de.openfoodfacts.org/produkt/4009249022503	date-limite-app	1552118211	1592655974	Butter Toast		250 g	Beutel,Kunststoff, Scheiben	beutel,kunststoff,scheiben	Golden Toast	golden-toast	Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Getreide und Kartoffeln,Brote,Toastbrote	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:toasts													en:Germany	Weizenmehl, Wasser, Weizensauerteig (Weizenmehl, Wasser), Butterreinfett (2,7 %), Hefe, Zucker, Salz, Sojamehl, Säureregulator Natriumacetate.		en:gluten,en:milk,en:soybeans	en:sesame-seeds	en:sesame-seeds				1	en:e262	0			0			0	b	3	Cereals and potatoes	Bread	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:toasts	https://static.openfoodfacts.org/images/products/400/924/902/2503/front_de.23.400.jpg	https://static.openfoodfacts.org/images/products/400/924/902/2503/front_de.23.200.jpg	https://static.openfoodfacts.org/images/products/400/924/902/2503/front_de.23.400.jpg	https://static.openfoodfacts.org/images/products/400/924/902/2503/front_de.23.200.jpg	https://static.openfoodfacts.org/images/products/400/924/902/2503/ingredients_de.11.400.jpg	https://static.openfoodfacts.org/images/products/400/924/902/2503/ingredients_de.11.200.jpg	https://static.openfoodfacts.org/images/products/400/924/902/2503/nutrition_de.24.400.jpg	https://static.openfoodfacts.org/images/products/400/924/902/2503/nutrition_de.24.200.jpg	1120	265	1120		3.8	2																																			48	4									3			8.2				1	0.4																																												0								
4006040004998	https://de.openfoodfacts.org/produkt/4006040004998	kiliweb	1560579350	1592340709	Original Peanutbutter crunchy		250 g	Glas	glas	Rapunzel	rapunzel	Plant-based foods and beverages,Plant-based foods,Spreads,Plant-based spreads,Peanut butters	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:nut-butters,en:legume-butters,en:peanut-butters					"Organic, Vegetarian, EU Organic, Vegan, DE-ÖKO-006 , en:non-eu-agriculture"	en:organic,en:vegetarian,en:eu-organic,en:non-eu-agriculture,en:vegan,en:de-oko-006							France,Germany	Erdnüsse* 91%, Palmöl*, Meersalz, Vollrohrzucker*		en:peanuts	en:lupin,en:milk,en:nuts,en:sesame-seeds	en:lupin,en:milk,en:nuts,en:sesame-seeds				0		0			0			21	e	3	Cereals and potatoes	Legumes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:peanut-butters	https://static.openfoodfacts.org/images/products/400/604/000/4998/front_de.25.400.jpg	https://static.openfoodfacts.org/images/products/400/604/000/4998/front_de.25.200.jpg	https://static.openfoodfacts.org/images/products/400/604/000/4998/front_de.25.400.jpg	https://static.openfoodfacts.org/images/products/400/604/000/4998/front_de.25.200.jpg	https://static.openfoodfacts.org/images/products/400/604/000/4998/ingredients_de.27.400.jpg	https://static.openfoodfacts.org/images/products/400/604/000/4998/ingredients_de.27.200.jpg	https://static.openfoodfacts.org/images/products/400/604/000/4998/nutrition_de.35.400.jpg	https://static.openfoodfacts.org/images/products/400/604/000/4998/nutrition_de.35.200.jpg		635	2657		52	14																																			9.3	4.5												29				1	0.4																																												21								
4001954161362	https://de.openfoodfacts.org/produkt/4001954161362	openfoodfacts-contributors	1562665263	1570393417	Kerrygold Kräuterbutter		150g			Kerrygold	kerrygold	Milchprodukte, Brotaufstriche, Fette, Tierische Fette, Streichfette (Milch- und Nichtmilcherzeugnisse), Milchfette, Butter	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters							DE NW-40015 EC	de-nw-40015-ec					en:Germany	Butter (81%), Kräuter (Petersilie und Schnittlauch) (7,6%),		en:milk						0		0			0			25	e	2	Fat and sauces	Fats	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:butters	https://static.openfoodfacts.org/images/products/400/195/416/1362/front_de.3.400.jpg	https://static.openfoodfacts.org/images/products/400/195/416/1362/front_de.3.200.jpg	https://static.openfoodfacts.org/images/products/400/195/416/1362/front_de.3.400.jpg	https://static.openfoodfacts.org/images/products/400/195/416/1362/front_de.3.200.jpg	https://static.openfoodfacts.org/images/products/400/195/416/1362/ingredients_de.5.400.jpg	https://static.openfoodfacts.org/images/products/400/195/416/1362/ingredients_de.5.200.jpg	https://static.openfoodfacts.org/images/products/400/195/416/1362/nutrition_de.7.400.jpg	https://static.openfoodfacts.org/images/products/400/195/416/1362/nutrition_de.7.200.jpg		608	2544		66	45																																			2.3	1.1												1.1				1.9	0.76																																												25								
4061458031394	https://de.openfoodfacts.org/produkt/4061458031394	ssd	1562917966	1562918139	milfina Balance		250 g	Kunststoff	kunststoff	Milfina	milfina	Milchprodukte, Brotaufstriche, Fette, Tierische Fette, Streichfette (Milch- und Nichtmilcherzeugnisse), Milchfette, Butter, Fettarme Butter	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters,en:light-butter											Deutschland	Aldi	en:Germany	41 % Butter, Wasser, 23 % Rapsöl, Magermilchjoghurt.		en:milk			10g	10		0		0			0			12	d	2	Fat and sauces	Fats	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:light-butter	https://static.openfoodfacts.org/images/products/406/145/803/1394/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/406/145/803/1394/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/406/145/803/1394/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/406/145/803/1394/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/406/145/803/1394/ingredients_de.7.400.jpg	https://static.openfoodfacts.org/images/products/406/145/803/1394/ingredients_de.7.200.jpg	https://static.openfoodfacts.org/images/products/406/145/803/1394/nutrition_de.10.400.jpg	https://static.openfoodfacts.org/images/products/406/145/803/1394/nutrition_de.10.200.jpg		517	2163		57	24																																			0.4	0.4												0.6				0.01	0.004																																												12								
4056489096504	https://de.openfoodfacts.org/produkt/4056489096504	openfoodfacts-contributors	1580817222	1592302841	Sødergården  mopro		250g			Milbona	milbona	Leicht gesalzene Butter	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters,en:half-salted-butter							DE NI-086 EC	de-ni-086-ec					en:Germany	Mischstreichfett aus Butter und Rapsöl, 65% Fett, gesalzen. Gesamtfettgehalt: 65%, Milchfettgehalt: 52%, Pflanzenfettgehalt: 13%. Žutaten: 63 % mildgesäuerte Butter, Wasser, 13 % Rapsöl, 1% Speisesalz. Ungeöffnet bei +8 °C					25g	25		0		0			0			19	e		Fat and sauces	Fats	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:half-salted-butter	https://static.openfoodfacts.org/images/products/405/648/909/6504/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/405/648/909/6504/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/405/648/909/6504/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/405/648/909/6504/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/405/648/909/6504/ingredients_de.7.400.jpg	https://static.openfoodfacts.org/images/products/405/648/909/6504/ingredients_de.7.200.jpg	https://static.openfoodfacts.org/images/products/405/648/909/6504/nutrition_de.10.400.jpg	https://static.openfoodfacts.org/images/products/405/648/909/6504/nutrition_de.10.200.jpg		590	2469		65	36																																			0.7	0.7												0.5				1.03	0.412																																												19								
0034000441082	https://de.openfoodfacts.org/produkt/0034000441082	kiliweb	1491502869	1575721727	Peanut Butter Cups 4 Pack		170 g			Hershey's,Reese's	hershey-s,reese-s	Snacks, Snacks sucrés, Confiseries, Confiseries chocolatées, Bonbons de chocolat	en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies,en:bonbons					Contient des OGMs	en:contains-gmos							France, Allemagne																	29	e		Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:bonbons	https://static.openfoodfacts.org/images/products/003/400/044/1082/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/003/400/044/1082/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/003/400/044/1082/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/003/400/044/1082/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/003/400/044/1082/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/003/400/044/1082/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/003/400/044/1082/nutrition_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/003/400/044/1082/nutrition_fr.14.200.jpg		538	2251		29.9	11.1																																			52.6	50.9									0			10.9				0.9	0.36																																												29								
0051500255162	https://de.openfoodfacts.org/produkt/0051500255162	tacinte	1421614405	1568944766	Creamy Peanut Butter		1 LB (16 oz) 454g	glass jar	glass-jar	Jif	jif	"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Breakfasts, Nuts and their products, Plant-based spreads, Sweet spreads, Oilseed purees, Nut butters, fr:Pâtes à tartiner, Legume butters, Peanut butters, Creamy Peanut Butter"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:breakfasts,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:sweet-spreads,en:oilseed-purees,fr:pates-a-tartiner,en:nut-butters,en:legume-butters,en:peanut-butters,en:creamy-peanut-butter					en:gluten-free	en:gluten-free					Chicago,Illinois,USA	Kmart	Frankreich, Vereinigte Staaten von Amerika, en:de	roasted  peanuts , sugar, contains 2% or less of: molasses, fully hydrogenated vegetable oils (rapeseed and soybean), mono and diglycerides, salt,	en:peanuts,en:soybeans	en:peanuts,en:soybeans			2 tbsp. (32 g)	32		1	en:e471	0			0			24	e	4	Sugary snacks	Sweets	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:creamy-peanut-butter	https://static.openfoodfacts.org/images/products/005/150/025/5162/front_en.8.400.jpg	https://static.openfoodfacts.org/images/products/005/150/025/5162/front_en.8.200.jpg	https://static.openfoodfacts.org/images/products/005/150/025/5162/front_en.8.400.jpg	https://static.openfoodfacts.org/images/products/005/150/025/5162/front_en.8.200.jpg	https://static.openfoodfacts.org/images/products/005/150/025/5162/ingredients_en.9.400.jpg	https://static.openfoodfacts.org/images/products/005/150/025/5162/ingredients_en.9.200.jpg	https://static.openfoodfacts.org/images/products/005/150/025/5162/nutrition_en.10.400.jpg	https://static.openfoodfacts.org/images/products/005/150/025/5162/nutrition_en.10.200.jpg		594	2485	544	50	7.81																																	0	0	9.37	9.37									2			21.87				4.2	1.68		0			0.002		0		3.4e-05	0.004											0		0.00072																					24								
20526276	https://de.openfoodfacts.org/produkt/20526276	twoflower	1458397534	1567584653	"Süßrahmbutter"	"Süßrahmbutter, 82% Fett"	250 g	82,Papier,Aluminium	82,papier,aluminium	Milbona,Sachsenmilch	milbona,sachsenmilch	"Brotaufstriche, Milchprodukte, Fette, Streichfette (Milch- und Nichtmilcherzeugnisse), Tierische Fette, Milchfette, Butter, Süßrahmbutter"	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters,en:sweet-cream-butters					In Deutschland geprüfte Markenware	de:in-deutschland-geprufte-markenware	DE SN 016 EC	de-sn-016-ec				Lidl	Deutschland	"Süßrahmbutter, 82% Fett"								0		0			0			19	e	2	Fat and sauces	Fats	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:sweet-cream-butters	https://static.openfoodfacts.org/images/products/20526276/front_de.8.400.jpg	https://static.openfoodfacts.org/images/products/20526276/front_de.8.200.jpg	https://static.openfoodfacts.org/images/products/20526276/front_de.8.400.jpg	https://static.openfoodfacts.org/images/products/20526276/front_de.8.200.jpg	https://static.openfoodfacts.org/images/products/20526276/ingredients_de.9.400.jpg	https://static.openfoodfacts.org/images/products/20526276/ingredients_de.9.200.jpg	https://static.openfoodfacts.org/images/products/20526276/nutrition_de.10.400.jpg	https://static.openfoodfacts.org/images/products/20526276/nutrition_de.10.200.jpg	3058		3058		82	55																																			0.8	0.8												0.6				0.03	0.012																																												19								
4016249006884	https://de.openfoodfacts.org/produkt/4016249006884	adrian-fita	1422428766	1592340046	Peanut Butter	Erdnussbutter	227 g	Glas	glas	Allos	allos	Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Nuts and their products,Plant-based spreads,Oilseed purees,Nut butters,Legume butters,Peanut butters	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:nut-butters,en:legume-butters,en:peanut-butters					"Organic,EU Organic,GB-ORG-05,de:Ökologische"	en:organic,en:eu-organic,en:gb-org-05,de:ökologische							Germany	geröstete Erdnüsse* 91%, Palmöl* Meersalz. *aus kontrolliert ökologischem Anbau.	en:peanuts	en:peanuts	en:nuts,de:Nüssen	en:nuts,de:nüssen				0		0			0			17	d		Cereals and potatoes	Legumes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:peanut-butters	https://static.openfoodfacts.org/images/products/401/624/900/6884/front_de.32.400.jpg	https://static.openfoodfacts.org/images/products/401/624/900/6884/front_de.32.200.jpg	https://static.openfoodfacts.org/images/products/401/624/900/6884/front_de.32.400.jpg	https://static.openfoodfacts.org/images/products/401/624/900/6884/front_de.32.200.jpg	https://static.openfoodfacts.org/images/products/401/624/900/6884/ingredients_de.29.400.jpg	https://static.openfoodfacts.org/images/products/401/624/900/6884/ingredients_de.29.200.jpg	https://static.openfoodfacts.org/images/products/401/624/900/6884/nutrition_de.30.400.jpg	https://static.openfoodfacts.org/images/products/401/624/900/6884/nutrition_de.30.200.jpg		629	2632		51	14																																			14	5.2									4.9			26				0.92	0.368																																												17								
4025500181642	https://de.openfoodfacts.org/produkt/4025500181642	anticultist	1519496661	1590074916	Frucht Butter Milch Himbeere	Buttermilch mit 14% Himbeerzubereitung 0,6% Fett im Milchanteil	500 g	PS	ps	Müller	muller	"Nabiał,en:buttermilks"	en:dairies,en:buttermilks							DE SN-016 EG	de-sn-016-ec					Niemcy	"_Buttermilch_, Zucker, Himbeersaft* aus Himbeer - saftkonzentrat, Himbeerpüree“, Stärke, _Molkenerzeugnis_, färbende Pflanzenkonzentrate (Karotte, Rote Bete), natürliches Aroma, Laktase. *4,9 % Fruchtanteil im Endprodukt.  Ohne Zusatz von Farbund Konservierungsstoffen."	en:milk	en:milk			500g	500		0		0			0			1	b	4	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:buttermilks	https://static.openfoodfacts.org/images/products/402/550/018/1642/front_de.5.400.jpg	https://static.openfoodfacts.org/images/products/402/550/018/1642/front_de.5.200.jpg	https://static.openfoodfacts.org/images/products/402/550/018/1642/front_de.5.400.jpg	https://static.openfoodfacts.org/images/products/402/550/018/1642/front_de.5.200.jpg	https://static.openfoodfacts.org/images/products/402/550/018/1642/ingredients_de.16.400.jpg	https://static.openfoodfacts.org/images/products/402/550/018/1642/ingredients_de.16.200.jpg	https://static.openfoodfacts.org/images/products/402/550/018/1642/nutrition_de.22.400.jpg	https://static.openfoodfacts.org/images/products/402/550/018/1642/nutrition_de.22.200.jpg	256	81	256		0.5	0.3																																			11	10.5												2.5				0.13	0.052																					0.094																							1								
